model,universe,target,strategy,gate,gross_sharpe,net_sharpe,ann_return,max_drawdown,daily_turnover,calmar,pct_days_invested,gross_pnl,spread_cost,impact_cost,borrow_cost,residual
tcn,main_hk,intraday,tercile_lo,gate_on,0.12321072803736814,-7.718983659720481,-0.9989256357217402,-6.04112170174576,0.3587065939674207,-0.16535433070866148,71.98162729658793,0.08835676901273214,5.16867380952381,0.9608046612346839,0.0,4.440892098500626e-16
tcn,main_hk,intraday,tercile_ls,gate_off,0.34250221749623316,-2.4591229365001417,-0.663098157807082,-4.236021280366942,0.49094722534683166,-0.1565379666245779,100.0,0.556512001164935,3.5838119047619044,0.6804841936172886,0.3023809523809524,-3.3306690738754696e-16
tcn,main_hk,intraday,tercile_lo,gate_off,0.019912562537860567,-9.583577943061993,-1.4074096594401775,-8.505253764489545,0.49094722534683166,-0.16547532835719514,100.0,0.017114732524932924,7.167623809523809,1.3609683872345772,0.0,-1.1102230246251565e-15
tcn,main_hk,cc,tercile_ls,gate_on,0.05335723019233812,-2.0559443662007166,-0.5186984005021519,-3.245798119801162,0.3523383795775529,-0.15980611897511587,71.98162729658793,0.08094539181935498,2.519870238095238,0.48030675041173343,0.21765873015873016,-6.661338147750939e-16
tcn,main_hk,cc,tercile_lo,gate_on,0.38431450177337023,-6.553125622340407,-0.9402277465130299,-5.704246849837294,0.3523383795775529,-0.16482942818995439,71.98162729658793,0.3142147481018106,5.039740476190476,0.9606135008234669,0.0,-6.661338147750939e-16
tcn,main_hk,cc,tercile_ls,gate_off,0.11854599668022606,-2.397534619816428,-0.7118657129339271,-4.430879382341418,0.4894109590467858,-0.16066014249247168,100.0,0.21264046026270744,3.533074404761905,0.6822777480059811,0.3023809523809524,5.551115123125783e-16
tcn,main_hk,cc,tercile_lo,gate_off,0.39095520575521975,-8.145918129636904,-1.3316200565408076,-8.050870680136505,0.4894109590467858,-0.16540075098041812,100.0,0.3775734874080324,7.06614880952381,1.3645554960119621,0.0,-1.1102230246251565e-15
tcn,main_kr,gap,tercile_ls,gate_on,2.487998622465128,-1.7503021254564164,-0.1817172748257217,-1.286659372719922,0.40785365141898305,-0.14123184323569812,72.29152987524623,1.5571420772515587,1.8982333333333337,0.5823825913768529,0.17476190476190476,1.942890293094024e-16
tcn,main_kr,gap,tercile_lo,gate_on,2.4171190956543738,-9.741697155914245,-0.6734525963402663,-4.102280373289002,0.40785365141898305,-0.1641654238762637,72.29152987524623,0.8911195310623353,3.7964666666666673,1.1647651827537058,0.0,-6.661338147750939e-16
tcn,main_kr,gap,tercile_ls,gate_off,2.358850471159116,-2.1585841070830716,-0.2911447207187636,-1.8271617920701102,0.551940614284672,-0.15934260555487365,100.0,1.9216784517831584,2.5968888888888895,0.8426205535874316,0.24174603174603176,1.6653345369377348e-16
